timestamp,eth_open,eth_high,eth_low,eth_close,eth_volume,btc_open,btc_high,btc_low,btc_close,btc_volume,open,high,low,close,volume,funding_rate,z_funding
2024-08-21 10:00:00+00:00,2581.48291015625,2589.449951171875,2579.773681640625,2588.381591796875,28581888.0,59291.4375,59467.9140625,59254.67578125,59467.9140625,79675392,2581.48291015625,2589.449951171875,2579.773681640625,2588.381591796875,28581888.0,1.2915774168792197e-05,0.44409788814395457
2024-08-21 11:00:00+00:00,2588.924560546875,2590.34228515625,2578.9423828125,2580.892333984375,0.0,59486.20703125,59486.20703125,59329.24609375,59404.83984375,0,2588.924560546875,2590.34228515625,2578.9423828125,2580.892333984375,0.0,1.239015550738731e-05,-0.15605531960189356
2024-08-21 12:00:00+00:00,2579.615966796875,2582.66259765625,2573.378173828125,2578.434814453125,0.0,59389.72265625,59590.69921875,59306.44921875,59513.40625,0,2579.615966796875,2582.66259765625,2573.378173828125,2578.434814453125,0.0,1.181247393177394e-05,-0.8039705988011677
2024-08-21 13:00:00+00:00,2578.407470703125,2581.85302734375,2542.419189453125,2566.762939453125,80471040.0,59519.3671875,59584.59375,58903.640625,59389.17578125,198862848,2578.407470703125,2581.85302734375,2542.419189453125,2566.762939453125,80471040.0,1.071651304298404e-05,-1.8697915192064058
2024-08-21 14:00:00+00:00,2596.2763671875,2616.538330078125,2583.728271484375,2585.276611328125,427429888.0,59970.94140625,60094.109375,59320.0078125,59322.53125,626485248,2596.2763671875,2616.538330078125,2583.728271484375,2585.276611328125,427429888.0,1.1128253490479849e-05,-1.3249572884460101
2024-08-21 15:00:00+00:00,2591.016357421875,2609.14599609375,2589.91796875,2605.06298828125,0.0,59431.23828125,59756.34375,59346.578125,59643.4296875,0,2591.016357421875,2609.14599609375,2589.91796875,2605.06298828125,0.0,1.2809233638269287e-05,0.48174899449494146
2024-08-21 16:00:00+00:00,2602.84130859375,2608.795166015625,2593.7197265625,2605.781982421875,0.0,59531.67578125,59923.9609375,59421.4921875,59894.4765625,0,2602.84130859375,2608.795166015625,2593.7197265625,2605.781982421875,0.0,1.4166108902402652e-05,1.7943060839427765
2024-08-21 17:00:00+00:00,2607.230224609375,2630.19580078125,2602.5302734375,2626.336669921875,163725312.0,59855.37109375,60012.96484375,59739.49609375,59941.1796875,229865472,2607.230224609375,2630.19580078125,2602.5302734375,2626.336669921875,163725312.0,1.6276134009607466e-05,3.0545112580569644
2024-08-21 18:00:00+00:00,2626.622802734375,2644.471435546875,2625.19091796875,2637.073486328125,144512000.0,60007.33203125,60800.20703125,59911.9296875,60763.2578125,1064407040,2626.622802734375,2644.471435546875,2625.19091796875,2637.073486328125,144512000.0,1.8327303803071878e-05,3.40772710160299
2024-08-21 19:00:00+00:00,2639.62744140625,2649.174560546875,2629.735107421875,2649.174560546875,343255040.0,60802.5625,61563.75390625,60793.76953125,61563.75390625,2360182784,2639.62744140625,2649.174560546875,2629.735107421875,2649.174560546875,343255040.0,1.99962842377053e-05,3.31082163585072
2024-08-21 20:00:00+00:00,2648.658203125,2660.58837890625,2627.074462890625,2629.0732421875,401020928.0,61593.58203125,61772.6796875,60943.6953125,61107.35546875,1932400640,2648.658203125,2660.58837890625,2627.074462890625,2629.0732421875,401020928.0,1.9617205137310088e-05,2.6465845634700567
2024-08-21 21:00:00+00:00,2631.3095703125,2644.708251953125,2625.42138671875,2635.96826171875,0.0,61208.9609375,61449.078125,60997.296875,61197.09765625,316311552,2631.3095703125,2644.708251953125,2625.42138671875,2635.96826171875,0.0,1.9595571606160724e-05,2.3289477748180496
2024-08-21 22:00:00+00:00,2637.93212890625,2641.85009765625,2632.800537109375,2633.315673828125,28717056.0,61240.109375,61504.91015625,61235.46484375,61238.6484375,222406656,2637.93212890625,2641.85009765625,2632.800537109375,2633.315673828125,28717056.0,1.934481670877673e-05,2.0346028096176716
2024-08-21 23:00:00+00:00,2631.389892578125,2633.650146484375,2622.787353515625,2631.506591796875,24436736.0,61202.890625,61254.57421875,61052.35546875,61179.86328125,437194752,2631.389892578125,2633.650146484375,2622.787353515625,2631.506591796875,24436736.0,1.9002592776639842e-05,1.7799117483899753
2024-08-22 00:00:00+00:00,2631.15283203125,2639.51123046875,2629.537353515625,2629.537353515625,2497536.0,61168.2265625,61222.33984375,60956.69921875,60956.69921875,153925632,2631.15283203125,2639.51123046875,2629.537353515625,2629.537353515625,2497536.0,1.8601124065437794e-05,1.5525443093913545
2024-08-22 01:00:00+00:00,2629.625,2631.34619140625,2624.5703125,2628.915283203125,0.0,60856.31640625,60976.20703125,60785.91015625,60926.87890625,54659072,2629.625,2631.34619140625,2624.5703125,2628.915283203125,0.0,1.8246566816492496e-05,1.370210543334409
2024-08-22 02:00:00+00:00,2628.23828125,2628.23828125,2588.68505859375,2601.666015625,102577152.0,60981.69140625,60981.69140625,59835.14453125,60153.8359375,364890112,2628.23828125,2628.23828125,2588.68505859375,2601.666015625,102577152.0,1.611537718403553e-05,0.6490359987613922
2024-08-22 03:00:00+00:00,2603.128662109375,2617.132080078125,2600.267578125,2616.593994140625,233527296.0,60188.30078125,60611.59375,60104.0078125,60602.4375,931573760,2603.128662109375,2617.132080078125,2600.267578125,2616.593994140625,233527296.0,1.5455734344393223e-05,0.4211919111215474
2024-08-22 04:00:00+00:00,2617.78857421875,2624.61865234375,2614.82373046875,2624.61865234375,58288128.0,60574.74609375,60805.7109375,60491.05859375,60805.7109375,553938944,2617.78857421875,2624.61865234375,2614.82373046875,2624.61865234375,58288128.0,1.547036051950519e-05,0.4194311028797917
2024-08-22 05:00:00+00:00,2625.92431640625,2625.92431640625,2617.853759765625,2620.528564453125,31537152.0,60835.12109375,60835.12109375,60641.2265625,60708.08984375,269410304,2625.92431640625,2625.92431640625,2617.853759765625,2620.528564453125,31537152.0,1.5198185957693345e-05,0.3214522697429966
2024-08-22 06:00:00+00:00,2620.568603515625,2629.556396484375,2619.47900390625,2628.0439453125,0.0,60738.8125,60944.68359375,60719.57421875,60795.59765625,0,2620.568603515625,2629.556396484375,2619.47900390625,2628.0439453125,0.0,1.5497453750722896e-05,0.4189355408242518
2024-08-22 07:00:00+00:00,2628.09375,2642.26806640625,2628.09375,2637.890380859375,0.0,60790.34765625,61123.6171875,60752.91015625,61019.30859375,208904192,2628.09375,2642.26806640625,2628.09375,2637.890380859375,0.0,1.6391890374938206e-05,0.7187434689957456
2024-08-22 08:00:00+00:00,2637.5263671875,2640.769287109375,2631.57177734375,2635.401123046875,0.0,61018.40625,61108.67578125,60921.234375,60970.8828125,0,2637.5263671875,2640.769287109375,2631.57177734375,2635.401123046875,0.0,1.684885554606769e-05,0.8611293748345271
2024-08-22 09:00:00+00:00,2634.970947265625,2636.938232421875,2626.947021484375,2626.947021484375,0.0,60964.171875,60966.78125,60832.18359375,60915.40234375,0,2634.970947265625,2636.938232421875,2626.947021484375,2626.947021484375,0.0,1.650426631402949e-05,0.7256404450346898
2024-08-22 10:00:00+00:00,2626.066650390625,2643.067626953125,2622.8466796875,2643.067626953125,98275328.0,60913.140625,61390.10546875,60879.87109375,61390.10546875,457195520,2626.066650390625,2643.067626953125,2622.8466796875,2643.067626953125,98275328.0,1.722457686273954e-05,0.9598187816751748
2024-08-22 11:00:00+00:00,2641.98681640625,2643.73095703125,2634.55419921875,2642.790771484375,194122752.0,61370.5078125,61391.21484375,61166.71875,61362.14453125,534474752,2641.98681640625,2643.73095703125,2634.55419921875,2642.790771484375,194122752.0,1.76326090891889e-05,1.077529739897233
2024-08-22 12:00:00+00:00,2642.74951171875,2644.685546875,2624.3427734375,2625.7197265625,97594368.0,61363.2734375,61408.02734375,60817.79296875,60880.0,837603328,2642.74951171875,2644.685546875,2624.3427734375,2625.7197265625,97594368.0,1.6780133435004323e-05,0.7608897388649909
2024-08-22 13:00:00+00:00,2625.871337890625,2629.743896484375,2612.931640625,2624.000732421875,0.0,60887.13671875,60911.453125,60498.73046875,60873.21875,5709824,2625.871337890625,2629.743896484375,2612.931640625,2624.000732421875,0.0,1.587352628322713e-05,0.43157957852411655
2024-08-22 14:00:00+00:00,2622.345947265625,2622.345947265625,2602.261962890625,2607.891845703125,0.0,60842.46484375,60842.46484375,60395.36328125,60582.68359375,0,2622.345947265625,2622.345947265625,2602.261962890625,2607.891845703125,0.0,1.350885814702436e-05,-0.41519637122754605
2024-08-22 15:00:00+00:00,2605.162353515625,2612.357421875,2593.102294921875,2598.9970703125,55303168.0,60556.640625,60806.890625,60166.6328125,60397.9296875,38219776,2605.162353515625,2612.357421875,2593.102294921875,2598.9970703125,55303168.0,1.1129989830679028e-05,-1.2452983144569052
2024-08-22 16:00:00+00:00,2599.8935546875,2616.166015625,2599.076171875,2605.79150390625,19982336.0,60419.98046875,60599.17578125,60321.2734375,60326.51953125,0,2599.8935546875,2616.166015625,2599.076171875,2605.79150390625,19982336.0,9.75566784710018e-06,-1.6719409407420525
2024-08-22 17:00:00+00:00,2606.059326171875,2614.2421875,2603.666015625,2603.666015625,0.0,60338.703125,60511.828125,60180.19921875,60180.19921875,0,2606.059326171875,2614.2421875,2603.666015625,2603.666015625,0.0,8.517484643346967e-06,-2.0001233786935853
2024-08-22 18:00:00+00:00,2603.88232421875,2618.3466796875,2603.30078125,2607.606201171875,0.0,60172.51171875,60557.54296875,60172.51171875,60342.7734375,0,2603.88232421875,2618.3466796875,2603.30078125,2607.606201171875,0.0,7.855363755474262e-06,-2.103036224021183
2024-08-22 19:00:00+00:00,2607.147705078125,2610.24072265625,2601.218017578125,2607.378173828125,0.0,60341.5546875,60425.90234375,60208.19921875,60321.08984375,0,2607.147705078125,2610.24072265625,2601.218017578125,2607.378173828125,0.0,7.644158217196275e-06,-2.058550388118274
2024-08-22 20:00:00+00:00,2607.032958984375,2624.30859375,2607.032958984375,2622.77099609375,0.0,60301.56640625,60637.3046875,60301.56640625,60607.859375,0,2607.032958984375,2624.30859375,2607.032958984375,2622.77099609375,0.0,8.6175322759937e-06,-1.6831998634200644
2024-08-22 21:00:00+00:00,2625.608154296875,2626.672607421875,2617.492431640625,2624.90185546875,0.0,60684.19921875,60684.19921875,60499.31640625,60574.75390625,0,2625.608154296875,2626.672607421875,2617.492431640625,2624.90185546875,0.0,9.518949926647209e-06,-1.3634701077231688
2024-08-22 22:00:00+00:00,2624.59912109375,2625.938232421875,2621.3623046875,2624.391357421875,0.0,60565.8515625,60589.0234375,60447.82421875,60460.59375,0,2624.59912109375,2625.938232421875,2621.3623046875,2624.391357421875,0.0,1.020450872775164e-05,-1.1268989424065536
2024-08-22 23:00:00+00:00,2624.64501953125,2624.779296875,2619.067626953125,2622.916015625,0.0,60450.796875,60465.31640625,60317.8046875,60380.953125,0,2624.64501953125,2624.779296875,2619.067626953125,2622.916015625,0.0,1.0651575307794558e-05,-0.971400954446949
2024-08-23 00:00:00+00:00,2623.24658203125,2651.948974609375,2622.770263671875,2639.286865234375,189741056.0,60385.07421875,60931.99609375,60372.06640625,60745.87890625,207886336,2623.24658203125,2651.948974609375,2622.770263671875,2639.286865234375,189741056.0,1.1924864832792126e-05,-0.5711231194717807
2024-08-23 01:00:00+00:00,2639.227294921875,2643.211181640625,2634.184326171875,2639.93603515625,8349696.0,60736.9609375,60858.74609375,60640.890625,60799.234375,0,2639.227294921875,2643.211181640625,2634.184326171875,2639.93603515625,8349696.0,1.2952156823668284e-05,-0.24940434608177928
2024-08-23 02:00:00+00:00,2639.81005859375,2642.057861328125,2635.077880859375,2635.077880859375,0.0,60789.23828125,60822.40234375,60666.015625,60666.015625,0,2639.81005859375,2642.057861328125,2635.077880859375,2635.077880859375,0.0,1.3246196507407743e-05,-0.15586272294807726
2024-08-23 03:00:00+00:00,2634.9140625,2638.770751953125,2634.80078125,2636.576171875,0.0,60655.484375,60697.3125,60595.43359375,60605.578125,0,2634.9140625,2638.770751953125,2634.80078125,2636.576171875,0.0,1.3310679444135458e-05,-0.13433496641177153
2024-08-23 04:00:00+00:00,2636.337890625,2640.55322265625,2636.124267578125,2638.145263671875,0.0,60609.80078125,60736.21875,60606.234375,60696.92578125,0,2636.337890625,2640.55322265625,2636.124267578125,2638.145263671875,0.0,1.3418292737757301e-05,-0.09920267134307609
2024-08-23 05:00:00+00:00,2638.91259765625,2675.273193359375,2638.91259765625,2672.025390625,587552768.0,60720.15234375,61054.7578125,60720.15234375,60860.94140625,277723136,2638.91259765625,2675.273193359375,2638.91259765625,2672.025390625,587552768.0,1.4547561320940856e-05,0.26159820013800983
2024-08-23 06:00:00+00:00,2675.02099609375,2688.529541015625,2672.348876953125,2681.392822265625,521698304.0,60877.3359375,61340.765625,60855.7578125,61181.5546875,335515648,2675.02099609375,2688.529541015625,2672.348876953125,2681.392822265625,521698304.0,1.5472105284503602e-05,0.5552990293190564
2024-08-23 07:00:00+00:00,2682.27490234375,2684.945556640625,2667.6806640625,2670.23095703125,40816640.0,61189.00390625,61267.12890625,61002.47265625,61083.23828125,0,2682.27490234375,2684.945556640625,2667.6806640625,2670.23095703125,40816640.0,1.5431100001246272e-05,0.5364899873216803
2024-08-23 08:00:00+00:00,2669.77294921875,2675.799560546875,2668.923583984375,2674.384521484375,0.0,61074.99609375,61295.21484375,61070.28515625,61295.21484375,0,2669.77294921875,2675.799560546875,2668.923583984375,2674.384521484375,0.0,1.5676705260017484e-05,0.6104316906073972
2024-08-23 09:00:00+00:00,2674.591064453125,2679.47412109375,2664.81005859375,2667.72265625,182850560.0,61312.34765625,61334.41796875,61032.375,61063.9296875,32743424,2674.591064453125,2679.47412109375,2664.81005859375,2667.72265625,182850560.0,1.5381168580445716e-05,0.50824713512288
2024-08-23 10:00:00+00:00,2667.189208984375,2671.015869140625,2666.594482421875,2666.59912109375,0.0,61048.76171875,61139.69140625,61042.0234375,61092.62109375,0,2667.189208984375,2671.015869140625,2666.594482421875,2666.59912109375,0.0,1.5012144459666114e-05,0.3827704465184503
2024-08-23 11:00:00+00:00,2666.845458984375,2667.366455078125,2653.234619140625,2653.405517578125,8522752.0,61083.9765625,61083.9765625,60719.4765625,60728.4453125,0,2666.845458984375,2667.366455078125,2653.234619140625,2653.405517578125,8522752.0,1.3698382296027181e-05,-0.05464589333492598
2024-08-23 12:00:00+00:00,2653.284912109375,2669.246826171875,2653.284912109375,2668.15869140625,0.0,60731.26953125,61198.53515625,60731.26953125,61154.60546875,0,2653.284912109375,2669.246826171875,2653.284912109375,2668.15869140625,0.0,1.350347299332625e-05,-0.1192115445341888
2024-08-23 13:00:00+00:00,2668.621337890625,2668.621337890625,2648.739990234375,2654.4052734375,0.0,61151.96875,61151.96875,60964.0859375,61038.12109375,0,2668.621337890625,2668.621337890625,2648.739990234375,2654.4052734375,0.0,1.2435127030993907e-05,-0.4763280227128245
2024-08-23 14:00:00+00:00,2657.894287109375,2698.553466796875,2636.92919921875,2648.541259765625,1202979840.0,61100.30859375,62254.89453125,60865.0390625,60998.17578125,4202565632,2657.894287109375,2698.553466796875,2636.92919921875,2648.541259765625,1202979840.0,1.1738980828956498e-05,-0.7055394675831421
2024-08-23 15:00:00+00:00,2651.362548828125,2679.2861328125,2650.303466796875,2671.718017578125,249108480.0,61012.3984375,61748.875,60988.37109375,61550.59765625,1288701952,2651.362548828125,2679.2861328125,2650.303466796875,2671.718017578125,249108480.0,1.2603182837120723e-05,-0.4072621597745026
2024-08-23 16:00:00+00:00,2671.486328125,2679.212646484375,2666.780029296875,2679.04638671875,44957696.0,61544.453125,61790.359375,61412.56640625,61744.6484375,447911936,2671.486328125,2679.212646484375,2666.780029296875,2679.04638671875,44957696.0,1.3722666075412292e-05,-0.028787990373683063
2024-08-23 17:00:00+00:00,2679.1259765625,2728.22900390625,2674.040771484375,2728.035400390625,852087808.0,61737.1484375,62947.8671875,61639.17578125,62947.8671875,1911635968,2679.1259765625,2728.22900390625,2674.040771484375,2728.035400390625,852087808.0,1.6879224479283857e-05,1.0303714422986896
2024-08-23 18:00:00+00:00,2728.194580078125,2739.001220703125,2714.64208984375,2726.782470703125,1018831872.0,63017.04296875,63406.57421875,62785.76171875,63209.359375,3304945664,2728.194580078125,2739.001220703125,2714.64208984375,2726.782470703125,1018831872.0,1.854633363354625e-05,1.5466222787284103
2024-08-23 19:00:00+00:00,2723.69384765625,2749.144775390625,2723.69384765625,2748.679443359375,440942592.0,63212.1484375,63842.20703125,63073.4375,63598.3828125,2239897600,2723.69384765625,2749.144775390625,2723.69384765625,2748.679443359375,440942592.0,2.0947572344794898e-05,2.2334876938497836
2024-08-23 20:00:00+00:00,2748.903076171875,2760.603759765625,2747.719482421875,2754.005126953125,236058624.0,63673.4296875,63796.609375,63560.66015625,63683.3359375,846901248,2748.903076171875,2760.603759765625,2747.719482421875,2754.005126953125,236058624.0,2.2989928808145222e-05,2.6991200566424363
2024-08-23 21:00:00+00:00,2754.6142578125,2779.623046875,2754.6142578125,2776.260986328125,495514624.0,63691.37109375,64574.515625,63671.1640625,64453.59375,2106830848,2754.6142578125,2779.623046875,2754.6142578125,2776.260986328125,495514624.0,2.5595468921680722e-05,3.1880059500771076
2024-08-23 22:00:00+00:00,2775.74072265625,2796.683349609375,2760.839111328125,2760.839111328125,601689088.0,64445.765625,64879.125,64151.1875,64151.1875,1365676032,2775.74072265625,2796.683349609375,2760.839111328125,2760.839111328125,601689088.0,2.6246815900071042e-05,3.090106388862248
2024-08-23 23:00:00+00:00,2762.73486328125,2770.618896484375,2759.23828125,2765.4814453125,438269952.0,64151.296875,64348.01171875,63903.171875,64103.87109375,1209282560,2762.73486328125,2770.618896484375,2759.23828125,2765.4814453125,438269952.0,2.6815494461834175e-05,2.9883505051512653
2024-08-24 00:00:00+00:00,2764.48681640625,2771.001708984375,2755.49560546875,2762.218994140625,0.0,64089.47265625,64224.4765625,63892.29296875,64041.25,0,2764.48681640625,2771.001708984375,2755.49560546875,2762.218994140625,0.0,2.6914023435455718e-05,2.8045651204526485
2024-08-24 01:00:00+00:00,2761.463623046875,2761.463623046875,2744.8984375,2754.146240234375,68288512.0,64022.6015625,64046.0859375,63683.0234375,63862.87890625,225918976,2761.463623046875,2761.463623046875,2744.8984375,2754.146240234375,68288512.0,2.642848027843731e-05,2.5319018282797625
2024-08-24 02:00:00+00:00,2754.64501953125,2761.039306640625,2753.638671875,2756.7373046875,54677504.0,63871.33984375,64033.33984375,63842.61328125,63968.109375,139026432,2754.64501953125,2761.039306640625,2753.638671875,2756.7373046875,54677504.0,2.619787218148043e-05,2.3475560213169357
2024-08-24 03:00:00+00:00,2755.810546875,2756.3486328125,2746.9892578125,2748.265869140625,119298048.0,63978.52734375,64031.14453125,63852.58984375,63898.6953125,322592768,2755.810546875,2756.3486328125,2746.9892578125,2748.265869140625,119298048.0,2.5424448318914628e-05,2.0796858098396056
2024-08-24 04:00:00+00:00,2748.2529296875,2752.444580078125,2747.186279296875,2748.3798828125,83053568.0,63885.375,64029.8671875,63885.375,63935.7421875,19320832,2748.2529296875,2752.444580078125,2747.186279296875,2748.3798828125,83053568.0,2.4803928927243177e-05,1.8696063955279048
2024-08-24 05:00:00+00:00,2748.1787109375,2756.42724609375,2744.2412109375,2756.40966796875,0.0,63937.23046875,64049.1953125,63916.78125,64029.4375,0,2748.1787109375,2756.42724609375,2744.2412109375,2756.40966796875,0.0,2.460121468755621e-05,1.758380836497842
2024-08-24 06:00:00+00:00,2756.91552734375,2764.7958984375,2754.988525390625,2758.189208984375,0.0,64034.7421875,64263.69140625,63980.9609375,64112.421875,23609344,2756.91552734375,2764.7958984375,2754.988525390625,2758.189208984375,0.0,2.4355256912263863e-05,1.6477806363364529
2024-08-24 07:00:00+00:00,2757.6318359375,2763.593017578125,2757.384033203125,2760.614990234375,116329472.0,64101.06640625,64333.8359375,64101.06640625,64333.8359375,0,2757.6318359375,2763.593017578125,2757.384033203125,2760.614990234375,116329472.0,2.4251041724979376e-05,1.572115098030394
2024-08-24 08:00:00+00:00,2760.551513671875,2777.97314453125,2758.514892578125,2774.605224609375,42054656.0,64341.62109375,64350.2265625,64175.11328125,64350.2265625,0,2760.551513671875,2777.97314453125,2758.514892578125,2774.605224609375,42054656.0,2.5060150819568173e-05,1.6685845169239875
2024-08-24 09:00:00+00:00,2777.231689453125,2784.85888671875,2769.3408203125,2776.0302734375,0.0,64450.52734375,64450.52734375,64252.55859375,64370.66796875,0,2777.231689453125,2784.85888671875,2769.3408203125,2776.0302734375,0.0,2.5673288062944063e-05,1.7205305288074004
2024-08-24 10:00:00+00:00,2775.3876953125,2777.9892578125,2767.655029296875,2767.655029296875,184938496.0,64355.14453125,64403.9140625,64177.84765625,64182.73828125,247128064,2775.3876953125,2777.9892578125,2767.655029296875,2767.655029296875,184938496.0,2.551777623333452e-05,1.631739668528611
2024-08-24 11:00:00+00:00,2768.222900390625,2772.393310546875,2759.563232421875,2759.563232421875,0.0,64144.23828125,64207.08984375,63977.41796875,63977.41796875,0,2768.222900390625,2772.393310546875,2759.563232421875,2759.563232421875,0.0,2.4862484447319625e-05,1.4617294340358649
2024-08-24 12:00:00+00:00,2758.61083984375,2765.187255859375,2756.376953125,2758.002197265625,30361600.0,63958.13671875,64207.18359375,63958.13671875,64120.4765625,4685824,2758.61083984375,2765.187255859375,2756.376953125,2758.002197265625,30361600.0,2.4240531832093794e-05,1.3076015916049988
2024-08-24 13:00:00+00:00,2758.11181640625,2764.33984375,2755.10205078125,2759.069580078125,0.0,64123.8359375,64264.53125,64053.42578125,64198.10546875,0,2758.11181640625,2764.33984375,2755.10205078125,2759.069580078125,0.0,2.3826415732933307e-05,1.1978872780029863
2024-08-24 14:00:00+00:00,2759.576171875,2764.463623046875,2754.4287109375,2759.38671875,0.0,64234.3828125,64244.76171875,64123.41015625,64185.9921875,0,2759.576171875,2764.463623046875,2754.4287109375,2759.38671875,0.0,2.2329820596627354e-05,0.8987867373163333
2024-08-24 15:00:00+00:00,2760.392822265625,2764.301513671875,2756.314208984375,2761.751220703125,0.0,64198.421875,64198.421875,63946.984375,63999.71875,0,2760.392822265625,2764.301513671875,2756.314208984375,2761.751220703125,0.0,2.1077268668273218e-05,0.6493506427886367
2024-08-24 16:00:00+00:00,2762.17626953125,2819.89697265625,2762.17626953125,2814.322021484375,653367296.0,64009.43359375,64412.2421875,64005.37109375,64298.12109375,0,2762.17626953125,2819.89697265625,2762.17626953125,2814.322021484375,653367296.0,2.2935600896984257e-05,0.9647671665574826
2024-08-24 17:00:00+00:00,2815.036865234375,2815.036865234375,2782.50732421875,2782.50732421875,0.0,64321.39453125,64321.39453125,64010.9765625,64026.54296875,0,2815.036865234375,2815.036865234375,2782.50732421875,2782.50732421875,0.0,2.1991203177349335e-05,0.7743269460500157
